prompt,completion
"You don't like restaurants further away. Between King Palace and Dim Sum King Seafood Restaurant, you should go to", King Palace
"You are looking for an expensive restaurant. Between Richmond Kosher Bakery and Sweet Trolley Bakery, you should go to", Richmond Kosher Bakery
"Someone is looking for an affordable restaurant. Between Red Lobster and The Calvin Bar, this person should go to", Red Lobster
"You don't like cheap restaurants. Between Cafe Cocoro and Ichiban Sushi, you should go to", Ichiban Sushi
"Someone is looking for restaurants nearby. Between The World Carribean Bistro and Chandni Chowk Restaurant, this person should go to", The World Carribean Bistro
"Between Astoria Shish Kebob House and Ferg's Bar & Grill, the farthest restaurant is", Astoria Shish Kebob House
"Someone is looking for restaurants further away. Between Le Tibet and Casey's Bar & Grill, this person should go to", Le Tibet
"Between Tosto Quickfire Pizza Pasta and Seoulicious, the restaurant at a smaller distance is", Tosto Quickfire Pizza Pasta
"You don't like restaurants further away. If I were you, between Astoria Shish Kebob House and Golden Joy Hakka Restaurant I would go to", Golden Joy Hakka Restaurant
"Between Victory Cafe and Golden Joy Hakka Restaurant, the restaurant at a greater distance is", Victory Cafe
"Between Sushi Cafe and Cygnet Coffee, the nearest restaurant is", Cygnet Coffee
"Between Kingsmen Pub & Grill and Hanoi Bistro, the nearest restaurant is", Kingsmen Pub & Grill
"Someone doesn't like cheap restaurants. Between Populus and Le Tibet, this person should go to", Populus
"Between Hanoi Bistro and Cafe Cocoro, the restaurant at a smaller distance is", Cafe Cocoro
"Between The Big Carrot and Richmond Kosher Bakery, the restaurant at a greater distance is", Richmond Kosher Bakery
"You are looking for restaurants further away. Between Loaded Pierogi and Zavida Coffee Roasters, you should go to", Loaded Pierogi
"Someone doesn't like expensive restaurants. Between Hero Certified Burgers and 808 Social, this person should go to", 808 Social
"Someone doesn't like the restaurants nearby. Between Rol Jui Seafood Restaurant and The Calvin Bar, this person should go to", The Calvin Bar
"Between Sunnyside Pavilion Cafe and Rol Jui Seafood Restaurant, the restaurant at a smaller distance is", Sunnyside Pavilion Cafe
"Someone doesn't like expensive restaurants. Between Rajput's Bistro 111 and Omg Oh My Gyro, this person should go to", Omg Oh My Gyro
"Between King Palace and Pizza Nova, the more affordable restaurant is", Pizza Nova
"Between Tosto Quickfire Pizza Pasta and Casey's Bar & Grill, the restaurant at a greater distance is", Tosto Quickfire Pizza Pasta
"Between Red Lobster and Yes To Fresh, the farthest restaurant is", Red Lobster
"Between Hero Certified Burgers and The Calvin Bar, the nearest restaurant is", Hero Certified Burgers
"Between Noah's Natural Foods and Bibab Express, the more expensive restaurant is", Noah's Natural Foods
"You are looking for restaurants further away. If I were you, between Bamboo Cafe Chinese Restaurant and Chandni Chowk Restaurant I would go to", Chandni Chowk Restaurant
"Between Dim Sum King Seafood Restaurant and The Big Carrot, the more affordable restaurant is", Dim Sum King Seafood Restaurant
"Between Ace's Place Bar Grill Hub and Thobors Boulangerie Patisserie Café, the restaurant at a smaller distance is", Ace's Place Bar Grill Hub
"Someone doesn't like cheap restaurants. Between Bamboo Cafe Chinese Restaurant and The Calvin Bar, this person should go to", The Calvin Bar
"You are looking for an affordable restaurant. Between Waterfront Deli and Sakura Ichiban Restaurant, you should go to", Waterfront Deli
"You are looking for restaurants further away. Between Nikko Sushi and Kenzo Ramen, you should go to", Kenzo Ramen
"Between Shell and Omg Oh My Gyro, the more affordable restaurant is", Omg Oh My Gyro
"Between Pizza Nova and Kenzo Ramen, the more expensive restaurant is", Kenzo Ramen
"Between Richmond Kosher Bakery and Vesta Lunch, the restaurant at a smaller distance is", Vesta Lunch
"You are looking for an expensive restaurant. If I were you, between Ferg's Bar & Grill and Cafe Cocoro I would go to", Ferg's Bar & Grill
"Between Lahori Taste and L'Unita Enoteca, the farthest restaurant is", Lahori Taste
"I'm looking for restaurants further away. Between Magic Oven and Yes To Fresh, I should go to", Magic Oven
"You are looking for restaurants nearby. If I were you, between Gorhegorhe and Riverdale Perk Cafe I would go to", Gorhegorhe
"Between Sunnyside Pavilion Cafe and Populus, the restaurant at a smaller distance is", Sunnyside Pavilion Cafe
"Between Gorhegorhe and Waterfront Deli, the restaurant at a smaller distance is", Waterfront Deli
"Between Bamboo Cafe Chinese Restaurant and Chandni Chowk Restaurant, the restaurant at a smaller distance is", Bamboo Cafe Chinese Restaurant
"Between Ali's Tandoori Curry House and Sushi Cafe, the restaurant with lower price is", Sushi Cafe
"You are looking for an affordable restaurant. If I were you, between Rajput's Bistro 111 and Omg Oh My Gyro I would go to", Omg Oh My Gyro
"Between Riverdale Perk Cafe and Pita Lite, the restaurant at a greater distance is", Riverdale Perk Cafe
"You don't like restaurants further away. If I were you, between Victory Cafe and Kanga Pies I would go to", Kanga Pies
"Between Pizzeria Libretto and The Grover Pub, the nearest restaurant is", Pizzeria Libretto
"I don't like the restaurants nearby. Between Omg Oh My Gyro and Beach Fish House, I should go to", Omg Oh My Gyro
"Between Pho 88 Viet Thai Cuisine and Cafe Cocoro, the restaurant with higher price is", Pho 88 Viet Thai Cuisine
"You don't like expensive restaurants. Between Ferg's Bar & Grill and Bibab Express, you should go to", Bibab Express
"Between Nikko Sushi and Kom Jug Yuen Restaurant, the more expensive restaurant is", Nikko Sushi
"You are looking for an expensive restaurant. Between 808 Social and Asuka Japanese Restaurant, you should go to", Asuka Japanese Restaurant
"You don't like cheap restaurants. If I were you, between L'Unita Enoteca and Kanga Pies I would go to", L'Unita Enoteca
"Someone is looking for an affordable restaurant. Between Hue's Kitchen and Mong-Kut Thai, this person should go to", Hue's Kitchen
"Between Shell and Astoria Shish Kebob House, the restaurant with higher price is", Shell
"You are looking for restaurants nearby. Between 808 Social and Red Lobster, you should go to", Red Lobster
"Between Yes To Fresh and Sauce on the Danforth, the restaurant at a greater distance is", Sauce on the Danforth
"Between Kom Jug Yuen Restaurant and Sunnyside Pavilion Cafe, the restaurant with higher price is", Sunnyside Pavilion Cafe
"You don't like the restaurants nearby. If I were you, between Victory Cafe and Sunnyside Pavilion Cafe I would go to", Victory Cafe
"Between Le Tibet and Loaded Pierogi, the more affordable restaurant is", Le Tibet
"Between Kingsmen Pub & Grill and Ali's Tandoori Curry House, the farthest restaurant is", Ali's Tandoori Curry House
"I'm looking for an affordable restaurant. Between Hero Certified Burgers and The Big Carrot, I should go to", Hero Certified Burgers
"You are looking for an expensive restaurant. Between Gorhegorhe and Asuka Japanese Restaurant, you should go to", Gorhegorhe
"You don't like the restaurants nearby. If I were you, between Kenzo Ramen and Riverdale Perk Cafe I would go to", Riverdale Perk Cafe
"Someone doesn't like restaurants further away. Between Dim Sum King Seafood Restaurant and Zavida Coffee Roasters, this person should go to", Zavida Coffee Roasters
"Between Second Cup and Peter's No Frills, the farthest restaurant is", Peter's No Frills
"Between Hanoi Bistro and Ace's Place Bar Grill Hub, the restaurant at a greater distance is", Hanoi Bistro
"You are looking for restaurants further away. If I were you, between Athletes Kitchen and The World Carribean Bistro I would go to", Athletes Kitchen
"Between The Grover Pub and Bibab Express, the farthest restaurant is", The Grover Pub
"Between Waterfront Deli and Loaded Pierogi, the more affordable restaurant is", Waterfront Deli
"I don't like the restaurants nearby. Between Sauce on the Danforth and Cygnet Coffee, I should go to", Sauce on the Danforth
"Someone is looking for an expensive restaurant. Between Golden Joy Hakka Restaurant and Kingsmen Pub & Grill, this person should go to", Kingsmen Pub & Grill
"Between Sweet Trolley Bakery and L'Unita Enoteca, the more affordable restaurant is", Sweet Trolley Bakery
"I don't like restaurants further away. Between Mymy Chicken and Kenzo Ramen, I should go to", Kenzo Ramen
"You are looking for an affordable restaurant. Between Cocina Economica and Sweet Trolley Bakery, you should go to", Sweet Trolley Bakery
"Between Chandni Chowk Restaurant and Magic Oven, the restaurant with lower price is", Chandni Chowk Restaurant
"Between Richmond Kosher Bakery and Waterfront Deli, the restaurant with higher price is", Richmond Kosher Bakery
"Between No Bull Burgers and Nikko Sushi, the restaurant at a smaller distance is", Nikko Sushi
"Someone doesn't like cheap restaurants. Between Yes To Fresh and Populus, this person should go to", Populus
"I don't like expensive restaurants. Between Yes To Fresh and Cinnabon, I should go to", Yes To Fresh
"Between Hero Certified Burgers and Cafe Cocoro, the restaurant with lower price is", Cafe Cocoro
"Between 808 Social and Lageez, the nearest restaurant is", Lageez
"You don't like expensive restaurants. Between Ferg's Bar & Grill and Sweet Trolley Bakery, you should go to", Sweet Trolley Bakery
"You don't like restaurants further away. Between Ferg's Bar & Grill and Seoulicious, you should go to", Ferg's Bar & Grill
"You don't like restaurants further away. Between Bulk Barn and Seoulicious, you should go to", Bulk Barn
"You are looking for an affordable restaurant. If I were you, between Waterfront Deli and Ravi Soups I would go to", Waterfront Deli
"Between Xawaash and Pita Lite, the restaurant with higher price is", Xawaash
"Between King Palace and Bibab Express, the more affordable restaurant is", Bibab Express
"Between Ichiban Sushi and The Big Carrot, the farthest restaurant is", Ichiban Sushi
"Between Second Cup and Starbucks, the more expensive restaurant is", Second Cup
"Between The Friendly Thai and United Bakers Dairy Restaurant, the nearest restaurant is", The Friendly Thai
"You don't like expensive restaurants. If I were you, between Cocina Economica and Chandni Chowk Restaurant I would go to", Chandni Chowk Restaurant
"Between Mong-Kut Thai and Kingsmen Pub & Grill, the restaurant at a greater distance is", Mong-Kut Thai
"Between The Big Carrot and Epicure Cafe & Grill, the more affordable restaurant is", Epicure Cafe & Grill
"Between Lahori Taste and Noah's Natural Foods, the nearest restaurant is", Noah's Natural Foods
"You are looking for an affordable restaurant. Between Red Lobster and Gorhegorhe, you should go to", Red Lobster
"Between Magic Oven and Pita Lite, the more expensive restaurant is", Magic Oven
"You don't like expensive restaurants. Between Snakes & Lattes College and Pita Lite, you should go to", Pita Lite
"Between Kenzo Ramen and Golden Joy Hakka Restaurant, the restaurant with higher price is", Kenzo Ramen
"You don't like the restaurants nearby. Between Noah's Natural Foods and Chinese Burger, you should go to", Noah's Natural Foods
"Someone doesn't like the restaurants nearby. Between Zavida Coffee Roasters and Gorhegorhe, this person should go to", Gorhegorhe
"Between Hue's Kitchen and Sushi Q, the restaurant at a smaller distance is", Sushi Q
"Between Ichiban Sushi and Pita Lite, the more affordable restaurant is", Pita Lite
"You don't like the restaurants nearby. Between Epicure Cafe & Grill and Vesta Lunch, you should go to", Epicure Cafe & Grill
"Between Shell and Lageez, the more affordable restaurant is", Lageez
"You are looking for an expensive restaurant. Between Cygnet Coffee and L'Unita Enoteca, you should go to", L'Unita Enoteca
"I'm looking for an affordable restaurant. Between Noah's Natural Foods and Golden Joy Hakka Restaurant, I should go to", Golden Joy Hakka Restaurant
