prompt,completion
"Between Casey's Bar & Grill and Barcelona Tavern, the restaurant at a greater distance is", Barcelona Tavern
"Someone doesn't like cheap restaurants. Between The Big Carrot and Hanoi Bistro, this person should go to", The Big Carrot
"Between Sweet Trolley Bakery and Chandni Chowk Restaurant, the farthest restaurant is", Chandni Chowk Restaurant
"You are looking for an affordable restaurant. If I were you, between Ace's Place Bar Grill Hub and Sushi Cafe I would go to", Sushi Cafe
"Between Omg Oh My Gyro and Lahori Taste, the more expensive restaurant is", Lahori Taste
"Between Astoria Shish Kebob House and Kom Jug Yuen Restaurant, the farthest restaurant is", Astoria Shish Kebob House
"Between Zavida Coffee Roasters and Vesta Lunch, the more affordable restaurant is", Vesta Lunch
"You are looking for an affordable restaurant. Between Vesta Lunch and Second Cup, you should go to", Vesta Lunch
"Between Riverdale Perk Cafe and Sweet Trolley Bakery, the restaurant at a greater distance is", Riverdale Perk Cafe
"I don't like expensive restaurants. Between Ali Baba's Middle Eastern Cuisine and The Calvin Bar, I should go to", Ali Baba's Middle Eastern Cuisine
"Between Asuka Japanese Restaurant and Epicure Cafe & Grill, the restaurant at a smaller distance is", Asuka Japanese Restaurant
"I'm looking for an affordable restaurant. Between City Fried Chicken and The Grover Pub, I should go to", City Fried Chicken
"Someone doesn't like expensive restaurants. Between Kanga Pies and Bibab Express, this person should go to", Bibab Express
"Between Waterfront Deli and Starbucks, the nearest restaurant is", Waterfront Deli
"Between Red Lobster and Nikko Sushi, the restaurant at a smaller distance is", Nikko Sushi
"Between The Big Carrot and The Grover Pub, the nearest restaurant is", The Big Carrot
"Between Rol Jui Seafood Restaurant and Barcelona Tavern, the farthest restaurant is", Barcelona Tavern
"Between Rol Jui Seafood Restaurant and Kom Jug Yuen Restaurant, the more expensive restaurant is", Rol Jui Seafood Restaurant
"Between Sauce on the Danforth and Second Cup, the restaurant at a smaller distance is", Second Cup
"You are looking for an expensive restaurant. If I were you, between Aroma Espresso Bar and Hue's Kitchen I would go to", Aroma Espresso Bar
"Between Cafe Cocoro and The Grover Pub, the restaurant with lower price is", Cafe Cocoro
"Between The Big Carrot and Lageez, the restaurant with higher price is", The Big Carrot
"Between Barcelona Tavern and Waterfront Deli, the more expensive restaurant is", Barcelona Tavern
"Between Mymy Chicken and Bibab Express, the restaurant with higher price is", Mymy Chicken
"I'm looking for an expensive restaurant. Between King Palace and Chandni Chowk Restaurant, I should go to", King Palace
"I'm looking for an affordable restaurant. Between Hue's Kitchen and United Bakers Dairy Restaurant, I should go to", Hue's Kitchen
"You are looking for an expensive restaurant. Between Conviction and Pho Phuong, you should go to", Conviction
"Between Second Cup and Omg Oh My Gyro, the more affordable restaurant is", Omg Oh My Gyro
"Between Nikko Sushi and Peter's No Frills, the more expensive restaurant is", Nikko Sushi
"Between Yes To Fresh and Pita Lite, the restaurant at a smaller distance is", Yes To Fresh
"I don't like expensive restaurants. Between Hue's Kitchen and Cinnabon, I should go to", Hue's Kitchen
"Between The Porch Toronto and Hero Certified Burgers, the farthest restaurant is", Hero Certified Burgers
"Between Peter's No Frills and Asuka Japanese Restaurant, the more affordable restaurant is", Peter's No Frills
"Between Riverdale Perk Cafe and Hanoi Bistro, the restaurant with lower price is", Hanoi Bistro
"Between Athletes Kitchen and Cocina Economica, the restaurant at a greater distance is", Cocina Economica
"You don't like cheap restaurants. If I were you, between The Calvin Bar and Bulk Barn I would go to", The Calvin Bar
"Between Populus and City Fried Chicken, the restaurant with higher price is", Populus
"Between 808 Social and Sunnyside Pavilion Cafe, the restaurant with lower price is", 808 Social
"You are looking for an expensive restaurant. If I were you, between Conviction and Cygnet Coffee I would go to", Conviction
"Between Shell and Waterfront Deli, the restaurant with higher price is", Shell
"Between The Friendly Thai and Ali's Tandoori Curry House, the farthest restaurant is", Ali's Tandoori Curry House
"I don't like expensive restaurants. Between Nikko Sushi and Le Tibet, I should go to", Le Tibet
"You don't like expensive restaurants. If I were you, between The Porch Toronto and Kom Jug Yuen Restaurant I would go to", Kom Jug Yuen Restaurant
"Between The Big Carrot and United Bakers Dairy Restaurant, the restaurant at a smaller distance is", The Big Carrot
"Between Le Tibet and Bibab Express, the restaurant at a smaller distance is", Bibab Express
"Between What A Bagel and Beach Fish House, the restaurant with higher price is", Beach Fish House
"Between The Porch Toronto and Le Tibet, the restaurant at a greater distance is", Le Tibet
"Between Cocina Economica and Pizzeria Libretto, the farthest restaurant is", Cocina Economica
"Between Magic Oven and Peter's No Frills, the restaurant with lower price is", Peter's No Frills
"Between Chinese Burger and Chandni Chowk Restaurant, the restaurant at a greater distance is", Chandni Chowk Restaurant
"Between Le Tibet and Garden Restaurant, the nearest restaurant is", Garden Restaurant
"Between The Porch Toronto and Omg Oh My Gyro, the restaurant at a smaller distance is", The Porch Toronto
"Between Bamboo Cafe Chinese Restaurant and City Fried Chicken, the restaurant at a smaller distance is", Bamboo Cafe Chinese Restaurant
"Between Ali Baba's Middle Eastern Cuisine and Richmond Kosher Bakery, the restaurant with lower price is", Ali Baba's Middle Eastern Cuisine
"Between 808 Social and What A Bagel, the restaurant at a smaller distance is", What A Bagel
"Between Ferg's Bar & Grill and Barcelona Tavern, the restaurant at a greater distance is", Barcelona Tavern
"Between Lahori Taste and The Porch Toronto, the restaurant at a greater distance is", Lahori Taste
"Between Loaded Pierogi and Sushi Cafe, the restaurant with higher price is", Loaded Pierogi
"Between Kanga Pies and L'Unita Enoteca, the restaurant with higher price is", L'Unita Enoteca
"Between Lahori Taste and Rajput's Bistro 111, the restaurant at a greater distance is", Lahori Taste
"Between Sweet Trolley Bakery and The Porch Toronto, the restaurant with lower price is", Sweet Trolley Bakery
"Between Magic Oven and Omg Oh My Gyro, the restaurant with lower price is", Omg Oh My Gyro
"You are looking for an expensive restaurant. Between Kenzo Ramen and The Calvin Bar, you should go to", The Calvin Bar
"I'm looking for an affordable restaurant. Between Sunnyside Pavilion Cafe and Bibab Express, I should go to", Bibab Express
"Someone doesn't like expensive restaurants. Between Hanoi Bistro and The Porch Toronto, this person should go to", Hanoi Bistro
"You are looking for an expensive restaurant. If I were you, between Waterfront Deli and Aroma Espresso Bar I would go to", Aroma Espresso Bar
"Between Barcelona Tavern and Beach Fish House, the farthest restaurant is", Barcelona Tavern
"Between Populus and Peter's No Frills, the restaurant at a smaller distance is", Peter's No Frills
"Between Seoulicious and Kom Jug Yuen Restaurant, the more expensive restaurant is", Seoulicious
"Between Pita Lite and Conviction, the restaurant at a greater distance is", Conviction
"Someone doesn't like expensive restaurants. Between Casey's Bar & Grill and Ali Baba's Middle Eastern Cuisine, this person should go to", Ali Baba's Middle Eastern Cuisine
"Between Cafe Cocoro and Ali's Tandoori Curry House, the restaurant at a greater distance is", Ali's Tandoori Curry House
"Between Starbucks and Barcelona Tavern, the restaurant with lower price is", Starbucks
"Someone doesn't like expensive restaurants. Between Athletes Kitchen and Le Tibet, this person should go to", Le Tibet
"Between The Calvin Bar and Lageez, the nearest restaurant is", Lageez
"You are looking for an expensive restaurant. Between Cygnet Coffee and L'Unita Enoteca, you should go to", L'Unita Enoteca
"Between L'Unita Enoteca and Cocina Economica, the more expensive restaurant is", L'Unita Enoteca
"Between Populus and The World Carribean Bistro, the restaurant at a greater distance is", Populus
"I don't like expensive restaurants. Between Golden Joy Hakka Restaurant and Victory Cafe, I should go to", Golden Joy Hakka Restaurant
"Between Kanga Pies and Sushi Cafe, the restaurant with lower price is", Sushi Cafe
"You are looking for an affordable restaurant. Between Zavida Coffee Roasters and Golden Joy Hakka Restaurant, you should go to", Golden Joy Hakka Restaurant
"Between Le Tibet and Brussels Bistro, the farthest restaurant is", Le Tibet
"Between Magic Oven and What A Bagel, the more affordable restaurant is", What A Bagel
"Between What A Bagel and Nikko Sushi, the nearest restaurant is", Nikko Sushi
"Between No Bull Burgers and Kom Jug Yuen Restaurant, the restaurant at a smaller distance is", Kom Jug Yuen Restaurant
"You are looking for an expensive restaurant. If I were you, between Chandni Chowk Restaurant and Kenzo Ramen I would go to", Kenzo Ramen
"Between Sakura Ichiban Restaurant and Seoulicious, the restaurant at a smaller distance is", Sakura Ichiban Restaurant
"Between Red Lobster and No Bull Burgers, the farthest restaurant is", No Bull Burgers
"Between Athletes Kitchen and Poorani Vilaas, the restaurant with lower price is", Poorani Vilaas
"Between Zavida Coffee Roasters and Seoulicious, the restaurant at a smaller distance is", Zavida Coffee Roasters
"Between Asuka Japanese Restaurant and Noah's Natural Foods, the restaurant at a smaller distance is", Asuka Japanese Restaurant
"Between Nikko Sushi and The Big Carrot, the more expensive restaurant is", The Big Carrot
"You are looking for an affordable restaurant. If I were you, between Bibab Express and The World Carribean Bistro I would go to", Bibab Express
"Between The Calvin Bar and Yes To Fresh, the restaurant with higher price is", The Calvin Bar
"Between The Mountain Grill and Juice Bar and Golden Joy Hakka Restaurant, the farthest restaurant is", The Mountain Grill and Juice Bar
"Between Snakes & Lattes College and Cocina Economica, the restaurant at a greater distance is", Cocina Economica
"Between Sweet Trolley Bakery and Kingsmen Pub & Grill, the restaurant with lower price is", Sweet Trolley Bakery
"Someone is looking for an expensive restaurant. Between Peter's No Frills and The Big Carrot, this person should go to", The Big Carrot
"Between Sakura Ichiban Restaurant and Red Lobster, the nearest restaurant is", Sakura Ichiban Restaurant
"Someone doesn't like expensive restaurants. Between Kom Jug Yuen Restaurant and Bamboo Cafe Chinese Restaurant, this person should go to", Kom Jug Yuen Restaurant
"Between Athletes Kitchen and Riverdale Perk Cafe, the restaurant at a greater distance is", Riverdale Perk Cafe
"Between Shell and Thobors Boulangerie Patisserie Café, the restaurant with lower price is", Thobors Boulangerie Patisserie Café
"Between Ace's Place Bar Grill Hub and Golden Joy Hakka Restaurant, the more affordable restaurant is", Golden Joy Hakka Restaurant
"Between Athletes Kitchen and Vesta Lunch, the nearest restaurant is", Vesta Lunch
"Between Seoulicious and Hue's Kitchen, the restaurant with lower price is", Hue's Kitchen
"Between Lahori Taste and Brussels Bistro, the farthest restaurant is", Lahori Taste
"Between Cafe Cocoro and Cinnabon, the restaurant at a greater distance is", Cinnabon
"Between Kanga Pies and Ali's Tandoori Curry House, the nearest restaurant is", Kanga Pies
"I don't like cheap restaurants. Between Brussels Bistro and Cygnet Coffee, I should go to", Brussels Bistro
"Between Epicure Cafe & Grill and Sunnyside Pavilion Cafe, the farthest restaurant is", Epicure Cafe & Grill
"Between Bibab Express and Andrea's Gerrard Street Bakery, the restaurant with lower price is", Bibab Express
"You don't like cheap restaurants. Between Pizza Nova and Casey's Bar & Grill, you should go to", Casey's Bar & Grill
"Between Waterfront Deli and Golden Joy Hakka Restaurant, the nearest restaurant is", Waterfront Deli
"You are looking for an expensive restaurant. Between Pizza Nova and The Calvin Bar, you should go to", The Calvin Bar
"I don't like cheap restaurants. Between L'Unita Enoteca and Ichiban Sushi, I should go to", L'Unita Enoteca
"Between The Big Carrot and Barcelona Tavern, the restaurant at a smaller distance is", The Big Carrot
"Between What A Bagel and Beach Fish House, the more expensive restaurant is", Beach Fish House
"Between Zavida Coffee Roasters and Sushi Q, the farthest restaurant is", Sushi Q
"Between Aroma Espresso Bar and 808 Social, the farthest restaurant is", 808 Social
"I'm looking for an affordable restaurant. Between Ali's Tandoori Curry House and L'Unita Enoteca, I should go to", Ali's Tandoori Curry House
"Between Omg Oh My Gyro and Rol Jui Seafood Restaurant, the restaurant with lower price is", Omg Oh My Gyro
"You don't like cheap restaurants. Between Kenzo Ramen and Conviction, you should go to", Conviction
